Format Version,1.24,Take Name,Take 2026-08-04 03.29.37 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.29.38.188 ,Capture Start Frame,896917,Total Frames in Take,8285,Total Exported Frames,8285,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1457,12.141667,15:30:56:15.02,-92.021584,311.563782,134.122986,-92.199150,318.434204,134.569122,-92.028374,313.830597,137.275223,,,
1458,12.150000,15:30:56:15.03,-92.018745,311.563660,134.121567,-92.196709,318.433807,134.567993,-92.028122,313.831268,137.276199,,,
1459,12.158333,15:30:56:16.00,-92.019875,311.564148,134.122574,-92.197441,318.434082,134.568848,-92.027367,313.830902,137.275925,,,
1460,12.166667,15:30:56:16.01,-92.021309,311.564575,134.123734,-92.196808,318.434479,134.568970,-92.027573,313.831055,137.275925,,,
1461,12.175000,15:30:56:16.02,-92.020775,311.563721,134.121887,-92.196953,318.433563,134.568634,-92.027771,313.831177,137.275024,,,
1462,12.183333,15:30:56:16.03,-92.020584,311.564087,134.122681,-92.197937,318.433746,134.569031,-92.028221,313.831116,137.275024,,,
1463,12.191667,15:30:56:17.00,-92.022675,311.564667,134.121384,-92.197594,318.434357,134.568649,-92.021294,313.832062,137.274124,,,
1464,12.200000,15:30:56:17.01,-92.019691,311.564117,134.121994,-92.198692,318.435089,134.568375,-92.020126,313.832458,137.273834,,,
1465,12.208333,15:30:56:17.02,-92.018852,311.563629,134.122986,-92.197594,318.435730,134.567093,-92.028221,313.832550,137.276062,,,
1466,12.216667,15:30:56:17.03,-92.021629,311.564728,134.122986,-92.200073,318.436890,134.568970,-92.028198,313.832794,137.274948,,,
1467,12.225000,15:30:56:18.00,-92.021202,311.564819,134.123413,-92.198547,318.436584,134.568649,-92.027519,313.833130,137.274597,,,
1468,12.233333,15:30:56:18.01,-92.022133,311.564819,134.123230,-92.198532,318.436707,134.568954,-92.026978,313.832153,137.275146,,,
1469,12.241667,15:30:56:18.02,-92.019035,311.563354,134.122269,-92.198387,318.436249,134.568726,-92.026703,313.831940,137.275558,,,
1470,12.250000,15:30:56:18.03,-92.020973,311.564728,134.122650,-92.197968,318.435760,134.568527,-92.028175,313.830841,137.274353,,,
1471,12.258333,15:30:56:19.00,-92.020264,311.565155,134.122482,-92.199631,318.436127,134.569443,-92.028786,313.832153,137.274628,,,
1472,12.266667,15:30:56:19.01,-92.021286,311.564087,134.122559,-92.198265,318.435730,134.568008,-92.028595,313.831635,137.275009,,,
1473,12.275000,15:30:56:19.02,-92.020836,311.564606,134.122696,-92.197960,318.435730,134.567780,-92.027664,313.831512,137.273865,,,
1474,12.283333,15:30:56:19.03,-92.019905,311.564880,134.123184,-92.199203,318.436188,134.568893,-92.026207,313.832367,137.275024,,,
1475,12.291667,15:30:56:20.00,-92.020401,311.565247,134.122742,-92.196838,318.435516,134.567719,-92.026176,313.832092,137.274612,,,
1476,12.300000,15:30:56:20.01,-92.019485,311.563141,134.122391,-92.197861,318.434692,134.567963,-92.021393,313.832520,137.273956,,,
1477,12.308333,15:30:56:20.02,-92.019310,311.564087,134.121292,-92.197418,318.433990,134.567993,-92.027977,313.831268,137.275452,,,
1478,12.316667,15:30:56:20.03,-92.021820,311.563721,134.122711,-92.196968,318.433746,134.568390,-92.028008,313.830627,137.273849,,,
1479,12.325000,15:30:56:21.00,-92.020012,311.562561,134.122772,-92.197067,318.433746,134.567566,-92.028229,313.831177,137.274750,,,
1480,12.333333,15:30:56:21.01,-92.020073,311.564117,134.122238,-92.196121,318.433472,134.567459,-92.020653,313.830902,137.272949,,,
1481,12.341667,15:30:56:21.02,-92.021133,311.564331,134.122116,-92.196625,318.434204,134.568893,-92.027603,313.832367,137.275620,,,
1482,12.350000,15:30:56:21.03,-92.020126,311.563995,134.121414,-92.197762,318.435944,134.569336,-92.029175,313.831818,137.275177,,,
1483,12.358333,15:30:56:22.00,-92.021057,311.565643,134.122620,-92.196510,318.435303,134.568222,-92.027641,313.832855,137.275436,,,
1484,12.366667,15:30:56:22.01,-92.020691,311.565430,134.121674,-92.196548,318.433685,134.567230,-92.020973,313.831635,137.273621,,,
1485,12.375000,15:30:56:22.02,-92.021431,311.563354,134.123016,-92.196335,318.434052,134.567001,-92.027298,313.830322,137.274475,,,
1486,12.383333,15:30:56:22.03,-92.020317,311.564484,134.121613,-92.196793,318.434692,134.567856,-92.028252,313.831818,137.275070,,,
1487,12.391667,15:30:56:23.00,-92.020309,311.564789,134.122238,-92.195885,318.434418,134.567444,-92.028214,313.831512,137.275345,,,
1488,12.400000,15:30:56:23.01,-92.021996,311.564148,134.122772,-92.195099,318.436127,134.564682,-92.028290,313.832703,137.275528,,,
1489,12.408333,15:30:56:23.02,-92.020012,311.565643,134.122452,-92.196938,318.435089,134.567642,-92.027054,313.832306,137.275345,,,
1490,12.416667,15:30:56:23.03,-92.019493,311.565491,134.122650,-92.196899,318.435455,134.567871,-92.027924,313.832001,137.275192,,,
1491,12.425000,15:30:56:24.00,-92.020561,311.564697,134.122223,-92.196114,318.435181,134.567245,-92.020660,313.832855,137.273560,,,
1492,12.433333,15:30:56:24.01,-92.017418,311.564026,134.120911,-92.195549,318.435181,134.566925,-92.028267,313.834076,137.275375,,,
1493,12.441667,15:30:56:24.02,-92.019966,311.565796,134.121246,-92.197021,318.435303,134.568817,-92.028038,313.833160,137.274933,,,
1494,12.450000,15:30:56:24.03,-92.018936,311.565369,134.121460,-92.197777,318.436462,134.567093,-92.027214,313.833008,137.275345,,,
1495,12.458333,15:30:56:25.00,-92.019081,311.566040,134.122971,-92.197678,318.436188,134.566772,-92.027916,313.833252,137.274780,,,
1496,12.466667,15:30:56:25.01,-92.020210,311.565887,134.122864,-92.197540,318.437103,134.566650,-92.020554,313.833374,137.273209,,,
1497,12.475000,15:30:56:25.02,-92.019005,311.565063,134.121078,-92.197296,318.436310,134.568604,-92.026611,313.833313,137.274246,,,
1498,12.483333,15:30:56:25.03,-92.018738,311.564117,134.121323,-92.197029,318.435608,134.568100,-92.027756,313.832703,137.274582,,,
1499,12.491667,15:30:56:26.00,-92.020042,311.564789,134.121674,-92.196548,318.436005,134.567123,-92.028824,313.833649,137.275864,,,
1500,12.500000,15:30:56:26.01,-92.021248,311.565460,134.122330,-92.197556,318.437256,134.567612,-92.026695,313.833771,137.274063,,,
1501,12.508333,15:30:56:26.02,-92.021439,311.565704,134.121735,-92.197639,318.436981,134.568085,-92.022186,313.835022,137.273773,,,
1502,12.516667,15:30:56:26.03,-92.021149,311.566193,134.122391,-92.197632,318.435181,134.566422,-92.021263,313.833435,137.274139,,,
1503,12.525000,15:30:56:27.00,-92.021912,311.566132,134.122437,-92.198715,318.436310,134.567764,-92.028336,313.834137,137.275116,,,
1504,12.533333,15:30:56:27.01,-92.020935,311.563477,134.121643,-92.197304,318.434784,134.567749,-92.028236,313.833771,137.275024,,,
1505,12.541667,15:30:56:27.02,-92.020729,311.563324,134.122345,-92.197365,318.434479,134.567505,-92.021164,313.832153,137.273376,,,
1506,12.550000,15:30:56:27.03,-92.018211,311.563507,134.122696,-92.197868,318.434784,134.567719,-92.021080,313.831726,137.273849,,,
1507,12.558333,15:30:56:28.00,-92.020119,311.564362,134.121475,-92.198250,318.433868,134.566620,-92.027832,313.831482,137.274750,,,
1508,12.566667,15:30:56:28.01,-92.020950,311.564636,134.121735,-92.197105,318.434082,134.566452,-92.028755,313.832153,137.274750,,,
1509,12.575000,15:30:56:28.02,-92.022675,311.564270,134.122452,-92.197296,318.436584,134.568176,-92.029373,313.831573,137.274658,,,
1510,12.583333,15:30:56:28.03,-92.018990,311.564941,134.122055,-92.197098,318.435638,134.567993,-92.028931,313.833160,137.274628,,,
1511,12.591667,15:30:56:29.00,-92.021179,311.565338,134.121628,-92.197609,318.436340,134.567551,-92.030281,313.834320,137.275452,,,
1512,12.600000,15:30:56:29.01,-92.018967,311.564545,134.121277,-92.197395,318.435883,134.567474,-92.019691,313.832886,137.274063,,,
1513,12.608333,15:30:56:29.02,-92.020226,311.564484,134.122330,-92.197800,318.435425,134.568375,-92.028061,313.832581,137.275223,,,
1514,12.616667,15:30:56:29.03,-92.020676,311.565552,134.121002,-92.197678,318.435638,134.567444,-92.020508,313.833252,137.274200,,,
1515,12.625000,15:30:57:00.00,-92.019348,311.565460,134.120544,-92.196846,318.435822,134.568161,-92.027390,313.833466,137.275604,,,
1516,12.633333,15:30:57:00.01,-92.018906,311.565247,134.120331,-92.195587,318.436798,134.564484,-92.027130,313.833557,137.273514,,,
1517,12.641667,15:30:57:00.02,-92.018631,311.566528,134.121628,-92.195984,318.437073,134.566376,-92.021103,313.834229,137.273041,,,
1518,12.650000,15:30:57:00.03,-92.019501,311.566315,134.122375,-92.195915,318.438019,134.567978,-92.026306,313.834442,137.274857,,,
1519,12.658333,15:30:57:01.00,-92.019485,311.567108,134.121933,-92.196754,318.438171,134.568710,-92.026993,313.834656,137.275253,,,
1520,12.666667,15:30:57:01.01,-92.018333,311.566864,134.122238,-92.197144,318.437256,134.567566,-92.019279,313.834717,137.272461,,,
1521,12.675000,15:30:57:01.02,-92.019287,311.566864,134.120804,-92.196152,318.436859,134.566727,-92.026237,313.834930,137.274826,,,
1522,12.683333,15:30:57:01.03,-92.020653,311.566223,134.121475,-92.196205,318.436279,134.567047,-92.021179,313.834351,137.273010,,,
1523,12.691667,15:30:57:02.00,-92.019958,311.565887,134.121613,-92.197449,318.436127,134.567490,-92.028336,313.834106,137.274750,,,
1524,12.700000,15:30:57:02.01,-92.020599,311.565948,134.121353,-92.198921,318.437317,134.567627,-92.020180,313.833771,137.273575,,,
1525,12.708333,15:30:57:02.02,-92.020866,311.566040,134.121124,-92.198181,318.436401,134.567856,-92.020042,313.834503,137.274673,,,
1526,12.716667,15:30:57:02.03,-92.019257,311.564972,134.121201,-92.197884,318.436157,134.567627,-92.020737,313.834167,137.273590,,,
1527,12.725000,15:30:57:03.00,-92.020927,311.564484,134.122437,-92.197548,318.435486,134.567749,-92.028030,313.833038,137.275192,,,
1528,12.733333,15:30:57:03.01,-92.021149,311.563904,134.122391,-92.197456,318.435608,134.567307,-92.029228,313.832031,137.275620,,,
1529,12.741667,15:30:57:03.02,-92.019760,311.563507,134.121460,-92.198784,318.434967,134.567520,-92.028496,313.831818,137.274368,,,
1530,12.750000,15:30:57:03.03,-92.021576,311.563660,134.122543,-92.197823,318.434082,134.567535,-92.028397,313.831421,137.274750,,,
1531,12.758333,15:30:57:04.00,-92.022255,311.563873,134.123108,-92.197403,318.434113,134.567612,-92.027626,313.830658,137.274078,,,
1532,12.766667,15:30:57:04.01,-92.020775,311.563385,134.121292,-92.196861,318.434967,134.566849,-92.028061,313.831177,137.275131,,,
1533,12.775000,15:30:57:04.02,-92.021187,311.563965,134.123718,-92.196205,318.434509,134.567108,-92.028175,313.831207,137.274902,,,
1534,12.783333,15:30:57:04.03,-92.020538,311.563873,134.121964,-92.196999,318.434082,134.566971,-92.028168,313.831329,137.274292,,,
1535,12.791667,15:30:57:05.00,-92.021156,311.563385,134.121490,-92.197189,318.434418,134.567673,-92.027275,313.831787,137.274689,,,
1536,12.800000,15:30:57:05.01,-92.019890,311.563721,134.120300,-92.196922,318.435059,134.566101,-92.028320,313.830383,137.274033,,,
1537,12.808333,15:30:57:05.02,-92.019432,311.562836,134.121979,-92.199287,318.435181,134.567688,-92.028130,313.831879,137.275009,,,
1538,12.816667,15:30:57:05.03,-92.020927,311.565002,134.121887,-92.196480,318.435303,134.567383,-92.028053,313.832672,137.274963,,,
1539,12.825000,15:30:57:06.00,-92.019447,311.565430,134.121094,-92.195328,318.436066,134.566956,-92.027573,313.833344,137.274796,,,
1540,12.833333,15:30:57:06.01,-92.019096,311.566345,134.121048,-92.196358,318.436646,134.567184,-92.029030,313.833771,137.274536,,,
1541,12.841667,15:30:57:06.02,-92.020279,311.567230,134.122452,-92.197212,318.437073,134.567093,-92.027100,313.834869,137.274872,,,
1542,12.850000,15:30:57:06.03,-92.020950,311.566833,134.123413,-92.196114,318.437164,134.565994,-92.029152,313.834869,137.274292,,,
1543,12.858333,15:30:57:07.00,-92.019119,311.566711,134.121368,-92.197166,318.436951,134.566223,-92.020805,313.834503,137.273697,,,
1544,12.866667,15:30:57:07.01,-92.019127,311.566010,134.120605,-92.198410,318.436829,134.567596,-92.027992,313.833923,137.274246,,,
1545,12.875000,15:30:57:07.02,-92.019737,311.565918,134.121185,-92.198006,318.436676,134.565781,-92.021309,313.834229,137.272995,,,
1546,12.883333,15:30:57:07.03,-92.020699,311.565979,134.121948,-92.198135,318.435730,134.566559,-92.021515,313.833282,137.274170,,,
1547,12.891667,15:30:57:08.00,-92.021088,311.565765,134.120911,-92.197243,318.436768,134.566254,-92.020874,313.833710,137.273041,,,
1548,12.900000,15:30:57:08.01,-92.020393,311.565308,134.121338,-92.198143,318.435547,134.566971,-92.020531,313.833801,137.273468,,,
1549,12.908333,15:30:57:08.02,-92.021385,311.564789,134.122223,-92.197952,318.436188,134.566650,-92.027466,313.833038,137.274963,,,
1550,12.916667,15:30:57:08.03,-92.018799,311.564270,134.120895,-92.196945,318.435211,134.566422,-92.028374,313.832428,137.273895,,,
1551,12.925000,15:30:57:09.00,-92.019562,311.562408,134.120743,-92.198441,318.434845,134.567566,-92.028839,313.831085,137.274048,,,
1552,12.933333,15:30:57:09.01,-92.020691,311.562286,134.121124,-92.195862,318.433777,134.566498,-92.028229,313.830292,137.273376,,,
1553,12.941667,15:30:57:09.02,-92.020836,311.562164,134.121460,-92.197502,318.433777,134.568054,-92.027870,313.829559,137.275452,,,
1554,12.950000,15:30:57:09.03,-92.021088,311.562561,134.121124,-92.197052,318.432404,134.566467,-92.027672,313.829407,137.274857,,,
1555,12.958333,15:30:57:10.00,-92.020325,311.562775,134.122330,-92.198036,318.432678,134.566864,-92.028214,313.830048,137.276474,,,
1556,12.966667,15:30:57:10.01,-92.019699,311.562866,134.120972,-92.198753,318.433594,134.567688,-92.028496,313.830566,137.274689,,,
1557,12.975000,15:30:57:10.02,-92.019783,311.562164,134.121674,-92.198929,318.433960,134.567719,-92.026817,313.830536,137.273590,,,
1558,12.983333,15:30:57:10.03,-92.021164,311.562958,134.122055,-92.198326,318.433868,134.566864,-92.021790,313.830872,137.273804,,,
1559,12.991667,15:30:57:11.00,-92.021942,311.563904,134.121872,-92.197350,318.434601,134.567184,-92.027977,313.831238,137.274521,,,
1560,13.000000,15:30:57:11.01,-92.021881,311.564697,134.121445,-92.198410,318.434601,134.567505,-92.021790,313.832153,137.273727,,,
1561,13.008333,15:30:57:11.02,-92.021812,311.564148,134.120972,-92.198486,318.435852,134.566360,-92.021767,313.833130,137.273239,,,
1562,13.016667,15:30:57:11.03,-92.021370,311.565826,134.121033,-92.198723,318.436707,134.566376,-92.020943,313.834259,137.274536,,,
1563,13.025000,15:30:57:12.00,-92.021980,311.566223,134.122238,-92.198235,318.436920,134.566925,-92.027924,313.834808,137.273987,,,
1564,13.033333,15:30:57:12.01,-92.022202,311.566528,134.122437,-92.197708,318.437042,134.565750,-92.028221,313.834442,137.274689,,,
1565,13.041667,15:30:57:12.02,-92.021286,311.567078,134.121292,-92.197975,318.437561,134.567657,-92.022263,313.836243,137.274979,,,
1566,13.050000,15:30:57:12.03,-92.022232,311.567169,134.121979,-92.198944,318.437347,134.566559,-92.022232,313.835724,137.273895,,,
1567,13.058333,15:30:57:13.00,-92.022324,311.565369,134.122055,-92.198517,318.435974,134.566559,-92.022560,313.834198,137.273438,,,
1568,13.066667,15:30:57:13.01,-92.020508,311.566315,134.121323,-92.198448,318.435699,134.566681,-92.023605,313.834351,137.274200,,,
1569,13.075000,15:30:57:13.02,-92.019440,311.565216,134.121780,-92.198959,318.434509,134.567230,-92.027916,313.833099,137.275421,,,
1570,13.083333,15:30:57:13.03,-92.020409,311.564148,134.122879,-92.198280,318.433533,134.566574,-92.021523,313.832367,137.274231,,,
1571,13.091667,15:30:57:14.00,-92.022606,311.563538,134.121933,-92.197922,318.434296,134.567947,-92.021744,313.832275,137.274033,,,
1572,13.100000,15:30:57:14.01,-92.019585,311.562622,134.121674,-92.197891,318.433350,134.567337,-92.027679,313.831573,137.275818,,,
1573,13.108333,15:30:57:14.02,-92.022957,311.561920,134.123123,-92.197205,318.433228,134.567245,-92.028580,313.830292,137.275299,,,
1574,13.116667,15:30:57:14.03,-92.022392,311.561493,134.122101,-92.198692,318.431915,134.568283,-92.030205,313.829315,137.276001,,,
1575,13.125000,15:30:57:15.00,-92.023094,311.560638,134.122849,-92.197792,318.430481,134.566879,-92.029594,313.827850,137.274933,,,
1576,13.133333,15:30:57:15.01,-92.023346,311.559448,134.122910,-92.196671,318.430481,134.565491,-92.029526,313.827728,137.274521,,,
1577,13.141667,15:30:57:15.02,-92.023399,311.559143,134.122864,-92.199928,318.430084,134.568024,-92.028549,313.826477,137.274750,,,
1578,13.150000,15:30:57:15.03,-92.022850,311.560120,134.122360,-92.199219,318.430603,134.568344,-92.029137,313.826477,137.275558,,,
1579,13.158333,15:30:57:16.00,-92.023613,311.560730,134.122482,-92.199013,318.430359,134.569244,-92.029800,313.827667,137.276154,,,
1580,13.166667,15:30:57:16.01,-92.024170,311.560150,134.122406,-92.198853,318.430328,134.567673,-92.029182,313.828217,137.275055,,,
1581,13.175000,15:30:57:16.02,-92.022705,311.559692,134.122543,-92.198441,318.431519,134.568604,-92.030136,313.828400,137.275665,,,
1582,13.183333,15:30:57:16.03,-92.024559,311.561554,134.123550,-92.198471,318.431091,134.568176,-92.023392,313.829498,137.274490,,,
1583,13.191667,15:30:57:17.00,-92.022743,311.561798,134.122696,-92.199196,318.431946,134.568436,-92.029800,313.829865,137.276169,,,
1584,13.200000,15:30:57:17.01,-92.022011,311.560211,134.122055,-92.200508,318.432678,134.568726,-92.030869,313.827667,137.276230,,,
1585,13.208333,15:30:57:17.02,-92.022911,311.561432,134.121948,-92.200142,318.433655,134.569962,-92.028847,313.828674,137.275253,,,
1586,13.216667,15:30:57:17.03,-92.022972,311.562622,134.123123,-92.198128,318.433594,134.568542,-92.028938,313.830139,137.275848,,,
1587,13.225000,15:30:57:18.00,-92.021301,311.565186,134.123642,-92.198936,318.436554,134.570053,-92.027702,313.832001,137.275391,,,
1588,13.233333,15:30:57:18.01,-92.021339,311.566895,134.123383,-92.197845,318.437073,134.569229,-92.019913,313.835297,137.274841,,,
1589,13.241667,15:30:57:18.02,-92.020576,311.567291,134.123413,-92.196556,318.438873,134.568710,-92.026405,313.836487,137.275940,,,
1590,13.250000,15:30:57:18.03,-92.020828,311.569489,134.123367,-92.195824,318.440002,134.568924,-92.026802,313.837494,137.276520,,,
1591,13.258333,15:30:57:19.00,-92.018524,311.569489,134.125137,-92.195686,318.439911,134.569077,-92.019806,313.838165,137.275986,,,
1592,13.266667,15:30:57:19.01,-92.020058,311.568604,134.123871,-92.196014,318.439758,134.569077,-92.018875,313.837585,137.275772,,,
1593,13.275000,15:30:57:19.02,-92.021797,311.566315,134.123947,-92.197395,318.438232,134.569855,-92.019356,313.834808,137.275467,,,
1594,13.283333,15:30:57:19.03,-92.020569,311.565521,134.123154,-92.197052,318.436005,134.569016,-92.028809,313.834381,137.276535,,,
1595,13.291667,15:30:57:20.00,-92.023285,311.565887,134.123810,-92.197983,318.436707,134.569443,-92.028465,313.833008,137.276321,,,
1596,13.300000,15:30:57:20.01,-92.022491,311.566101,134.123734,-92.197472,318.436493,134.569473,-92.021530,313.834442,137.275467,,,
1597,13.308333,15:30:57:20.02,-92.023575,311.567261,134.124405,-92.198578,318.438110,134.570526,-92.028152,313.834564,137.277374,,,
1598,13.316667,15:30:57:20.03,-92.024094,311.566437,134.125656,-92.198761,318.438293,134.570740,-92.021225,313.834930,137.275818,,,
1599,13.325000,15:30:57:21.00,-92.023582,311.564789,134.124451,-92.200249,318.436310,134.571609,-92.028801,313.833710,137.277740,,,
1600,13.333333,15:30:57:21.01,-92.027092,311.563568,134.124344,-92.201027,318.435181,134.571594,-92.030281,313.831451,137.277542,,,
1601,13.341667,15:30:57:21.02,-92.024963,311.560883,134.124695,-92.199684,318.431091,134.570908,-92.031967,313.827789,137.276337,,,
1602,13.350000,15:30:57:21.03,-92.024765,311.558441,134.124146,-92.201065,318.431030,134.571274,-92.031494,313.825806,137.276001,,,
1603,13.358333,15:30:57:22.00,-92.024529,311.558044,134.122223,-92.201653,318.431488,134.570557,-92.031654,313.826508,137.276382,,,
1604,13.366667,15:30:57:22.01,-92.022659,311.558899,134.122528,-92.200401,318.432343,134.569412,-92.029869,313.827454,137.275284,,,
1605,13.375000,15:30:57:22.02,-92.024002,311.562134,134.123886,-92.199783,318.434296,134.570892,-92.029816,313.829742,137.276047,,,
1606,13.383333,15:30:57:22.03,-92.021240,311.563293,134.124420,-92.198341,318.434784,134.570038,-92.028152,313.831543,137.276855,,,
1607,13.391667,15:30:57:23.00,-92.019966,311.564362,134.123413,-92.198425,318.436981,134.570786,-92.020821,313.833191,137.275909,,,
1608,13.400000,15:30:57:23.01,-92.018852,311.564026,134.123886,-92.197296,318.436279,134.570007,-92.026871,313.832855,137.276611,,,
1609,13.408333,15:30:57:23.02,-92.020088,311.563385,134.122940,-92.198311,318.435913,134.569778,-92.025322,313.830963,137.274292,,,
1610,13.416667,15:30:57:23.03,-92.020126,311.561920,134.121887,-92.197266,318.434479,134.568802,-92.019165,313.829956,137.272720,,,
1611,13.425000,15:30:57:24.00,-92.021690,311.563660,134.120590,-92.197784,318.436584,134.569138,-92.026695,313.830872,137.274689,,,
1612,13.433333,15:30:57:24.01,-92.018570,311.565247,134.121094,-92.199493,318.437347,134.569519,-92.027245,313.832581,137.275238,,,
1613,13.441667,15:30:57:24.02,-92.020256,311.567230,134.123581,-92.197144,318.438232,134.568405,-92.027489,313.835327,137.275162,,,
1614,13.450000,15:30:57:24.03,-92.020172,311.568726,134.123108,-92.197052,318.439453,134.568634,-92.026337,313.837402,137.275055,,,
1615,13.458333,15:30:57:25.00,-92.019722,311.569519,134.123825,-92.196579,318.439941,134.569534,-92.019394,313.838348,137.274597,,,
1616,13.466667,15:30:57:25.01,-92.019081,311.568024,134.121170,-92.197029,318.439941,134.568848,-92.027061,313.835846,137.275436,,,
1617,13.475000,15:30:57:25.02,-92.021713,311.565582,134.120743,-92.196533,318.435822,134.567108,-92.027946,313.832153,137.275253,,,
1618,13.483333,15:30:57:25.03,-92.019562,311.564789,134.119781,-92.197472,318.434570,134.566635,-92.021683,313.833069,137.272934,,,
1619,13.491667,15:30:57:26.00,-92.020546,311.565247,134.119797,-92.197571,318.434357,134.566803,-92.027336,313.832977,137.274460,,,
1620,13.500000,15:30:57:26.01,-92.020348,311.565277,134.119781,-92.197510,318.436218,134.567505,-92.020805,313.833588,137.273865,,,
1621,13.508333,15:30:57:26.02,-92.021820,311.566101,134.122498,-92.198166,318.435883,134.568802,-92.028404,313.833954,137.274979,,,
1622,13.516667,15:30:57:26.03,-92.019684,311.565338,134.122681,-92.197067,318.434631,134.568314,-92.020905,313.833099,137.274017,,,
1623,13.525000,15:30:57:27.00,-92.020332,311.562988,134.122772,-92.197495,318.434509,134.568924,-92.027504,313.831818,137.275177,,,
1624,13.533333,15:30:57:27.01,-92.020210,311.562073,134.120819,-92.197212,318.432556,134.568771,-92.027985,313.829315,137.275497,,,
1625,13.541667,15:30:57:27.02,-92.020569,311.560272,134.121201,-92.196053,318.430817,134.568558,-92.020836,313.828125,137.273224,,,
1626,13.550000,15:30:57:27.03,-92.018417,311.558441,134.120102,-92.197632,318.429840,134.568497,-92.028618,313.826904,137.274063,,,
1627,13.558333,15:30:57:28.00,-92.018860,311.560974,134.120255,-92.197823,318.430725,134.569000,-92.027809,313.827576,137.274017,,,
1628,13.566667,15:30:57:28.01,-92.019615,311.562469,134.121368,-92.197113,318.432709,134.568207,-92.026558,313.829315,137.275406,,,
1629,13.575000,15:30:57:28.02,-92.020264,311.564728,134.122528,-92.196190,318.434540,134.567719,-92.027405,313.832947,137.275787,,,
1630,13.583333,15:30:57:28.03,-92.016319,311.564240,134.123505,-92.196259,318.433533,134.568390,-92.026924,313.833374,137.276596,,,
1631,13.591667,15:30:57:29.00,-92.019066,311.564270,134.121872,-92.196472,318.433685,134.568359,-92.027267,313.832703,137.275848,,,
1632,13.600000,15:30:57:29.01,-92.019409,311.563171,134.121323,-92.197777,318.434082,134.567841,-92.021751,313.832153,137.274033,,,
1633,13.608333,15:30:57:29.02,-92.018356,311.563354,134.120850,-92.196617,318.434204,134.567627,-92.027824,313.831940,137.273712,,,
1634,13.616667,15:30:57:29.03,-92.019691,311.563995,134.120361,-92.198769,318.434631,134.567856,-92.028030,313.830994,137.273499,,,
1635,13.625000,15:30:58:00.00,-92.021332,311.565918,134.121078,-92.198601,318.436096,134.567291,-92.028969,313.833496,137.274246,,,
1636,13.633333,15:30:58:00.01,-92.020294,311.568085,134.122055,-92.196449,318.437775,134.566803,-92.029213,313.836395,137.275223,,,
1637,13.641667,15:30:58:00.02,-92.019051,311.570129,134.123199,-92.196922,318.438232,134.567810,-92.027412,313.837494,137.275421,,,
1638,13.650000,15:30:58:00.03,-92.018761,311.570038,134.124741,-92.195938,318.439575,134.567719,-92.027634,313.836975,137.275177,,,
1639,13.658333,15:30:58:01.00,-92.021523,311.568573,134.123856,-92.195244,318.437164,134.567719,-92.026993,313.836060,137.274734,,,
1640,13.666667,15:30:58:01.01,-92.022667,311.568298,134.122192,-92.194038,318.436371,134.565948,-92.020821,313.834473,137.272293,,,
1641,13.675000,15:30:58:01.02,-92.024269,311.568176,134.122665,-92.196426,318.435364,134.567261,-92.019722,313.834442,137.274063,,,
1642,13.683333,15:30:58:01.03,-92.026314,311.566895,134.123932,-92.196236,318.434784,134.566498,-92.026390,313.832153,137.274353,,,
1643,13.691667,15:30:58:02.00,-92.025467,311.567230,134.124283,-92.197014,318.434967,134.566803,-92.026886,313.831421,137.273987,,,
1644,13.700000,15:30:58:02.01,-92.022995,311.565765,134.125000,-92.195908,318.434113,134.567032,-92.020035,313.831543,137.273270,,,
1645,13.708333,15:30:58:02.02,-92.024574,311.566345,134.126038,-92.195251,318.434784,134.566742,-92.018547,313.832184,137.274414,,,
1646,13.716667,15:30:58:02.03,-92.023643,311.565094,134.124023,-92.196411,318.433533,134.566650,-92.026344,313.831360,137.274796,,,
1647,13.725000,15:30:58:03.00,-92.024574,311.564514,134.124786,-92.196754,318.432892,134.566895,-92.025604,313.829041,137.274338,,,
1648,13.733333,15:30:58:03.01,-92.025314,311.563629,134.124496,-92.195885,318.431366,134.566650,-92.026360,313.828308,137.273087,,,
1649,13.741667,15:30:58:03.02,-92.027130,311.564362,134.125183,-92.196571,318.431427,134.567169,-92.027779,313.828766,137.274170,,,
1650,13.750000,15:30:58:03.03,-92.025375,311.564026,134.125137,-92.196342,318.432190,134.566696,-92.026421,313.828613,137.274719,,,
1651,13.758333,15:30:58:04.00,-92.024696,311.564484,134.126251,-92.196342,318.433533,134.566742,-92.027344,313.830231,137.274368,,,
1652,13.766667,15:30:58:04.01,-92.025993,311.564850,134.125595,-92.197464,318.433441,134.567596,-92.027580,313.830475,137.275284,,,
1653,13.775000,15:30:58:04.02,-92.026398,311.565582,134.127029,-92.196968,318.434418,134.567612,-92.027794,313.830231,137.274612,,,
1654,13.783333,15:30:58:04.03,-92.026260,311.566101,134.125824,-92.196663,318.434662,134.567322,-92.019287,313.830048,137.272934,,,
1655,13.791667,15:30:58:05.00,-92.030312,311.566223,134.125931,-92.196564,318.434113,134.566376,-92.026169,313.831421,137.274185,,,
