Format Version,1.24,Take Name,Take 2026-08-04 03.33.25 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.33.26.509 ,Capture Start Frame,924315,Total Frames in Take,11666,Total Exported Frames,11666,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2419,20.158333,15:34:52:25.03,-92.021385,311.561646,134.116669,-92.196884,318.434174,134.560028,-92.023239,313.830170,137.269943,-207.182770,301.576294,169.034760
2420,20.166667,15:34:52:26.00,-92.021423,311.562653,134.116699,-92.198875,318.434296,134.560547,-92.022675,313.831818,137.270660,-207.189224,301.583221,169.030762
2421,20.175000,15:34:52:26.01,-92.021255,311.561707,134.115906,-92.197899,318.434204,134.560150,-92.020905,313.830231,137.269836,-207.198288,301.585968,169.026566
2422,20.183333,15:34:52:26.02,-92.020706,311.560974,134.115356,-92.196938,318.432983,134.559052,-92.029800,313.829407,137.271042,-207.203262,301.593658,169.024338
2423,20.191667,15:34:52:26.03,-92.022552,311.562012,134.117599,-92.198380,318.432953,134.562988,-92.028419,313.829651,137.271698,-207.209656,301.598053,169.024414
2424,20.200000,15:34:52:27.00,-92.021484,311.561859,134.116287,-92.197227,318.433807,134.560120,-92.022614,313.830078,137.269012,-207.214569,301.605408,169.024368
2425,20.208333,15:34:52:27.01,-92.019653,311.561218,134.116745,-92.196632,318.433624,134.560516,-92.029457,313.830353,137.270966,-207.223007,301.608643,169.024689
2426,20.216667,15:34:52:27.02,-92.022179,311.562134,134.116577,-92.197083,318.433716,134.560608,-92.024651,313.830292,137.270020,-207.231781,301.614929,169.022827
2427,20.225000,15:34:52:27.03,-92.024063,311.562225,134.116867,-92.195114,318.433380,134.560043,-92.028839,313.830719,137.269684,-207.242157,301.620636,169.022522
2428,20.233333,15:34:52:28.00,-92.022293,311.561768,134.116180,-92.197998,318.433350,134.562866,-92.028908,313.830078,137.270172,-207.252380,301.623260,169.021957
2429,20.241667,15:34:52:28.01,-92.020752,311.562012,134.115448,-92.197037,318.434753,134.560150,-92.022797,313.830139,137.270187,-207.263489,301.630005,169.016739
2430,20.250000,15:34:52:28.02,-92.020073,311.561218,134.115906,-92.194923,318.432129,134.559921,-92.021370,313.830017,137.269730,-207.274048,301.635254,169.015076
2431,20.258333,15:34:52:28.03,-92.019463,311.561768,134.115906,-92.196045,318.433411,134.559738,-92.021660,313.829956,137.270798,-207.289597,301.637421,169.008530
2432,20.266667,15:34:52:29.00,-92.021217,311.561432,134.114471,-92.198318,318.433777,134.564133,-92.020432,313.829193,137.270584,-207.301361,301.642151,169.003220
2433,20.275000,15:34:52:29.01,-92.021065,311.561493,134.116013,-92.196053,318.433014,134.560318,-92.021553,313.830933,137.271088,-207.311844,301.643799,168.975204
2434,20.283333,15:34:52:29.02,-92.020187,311.561096,134.116379,-92.196503,318.433380,134.559143,-92.021477,313.830536,137.269470,-207.326767,301.642151,168.962234
2435,20.291667,15:34:52:29.03,-92.020386,311.561493,134.116547,-92.197266,318.434082,134.561081,-92.020988,313.829834,137.270813,-207.348663,301.640411,168.954758
2436,20.300000,15:34:53:00.00,-92.019775,311.561859,134.115814,-92.198441,318.432312,134.562881,-92.022324,313.830444,137.270767,-207.365250,301.647369,168.953049
2437,20.308333,15:34:53:00.01,-92.020050,311.561310,134.115524,-92.197578,318.433258,134.560364,-92.029633,313.829132,137.270706,-207.393234,301.653442,168.971283
2438,20.316667,15:34:53:00.02,-92.021057,311.561035,134.117599,-92.196457,318.432831,134.559921,-92.022743,313.829193,137.269714,-207.420105,301.654205,168.968079
2439,20.325000,15:34:53:00.03,-92.020615,311.560364,134.116547,-92.198166,318.432220,134.562988,-92.020729,313.829865,137.269669,-207.444122,301.653351,168.959625
2440,20.333333,15:34:53:01.00,-92.021950,311.562073,134.116470,-92.196236,318.432251,134.559464,-92.022179,313.828766,137.268906,-207.464081,301.655151,168.956619
2441,20.341667,15:34:53:01.01,-92.020096,311.560791,134.115387,-92.197456,318.432098,134.559555,-92.022812,313.830322,137.269135,-207.482727,301.654266,168.954056
2442,20.350000,15:34:53:01.02,-92.019844,311.561523,134.116013,-92.198723,318.431519,134.562988,-92.021622,313.829315,137.269775,-207.500458,301.655090,168.952164
2443,20.358333,15:34:53:01.03,-92.021927,311.562286,134.116257,-92.195335,318.431915,134.559174,-92.022781,313.830017,137.269806,-207.515717,301.654907,168.951080
2444,20.366667,15:34:53:02.00,-92.021141,311.561310,134.115906,-92.196304,318.433594,134.560104,-92.028519,313.829254,137.271378,-207.529037,301.653778,168.947571
2445,20.375000,15:34:53:02.01,-92.019615,311.561401,134.115707,-92.196945,318.432343,134.559662,-92.028702,313.828430,137.270706,-207.541275,301.654755,168.946823
2446,20.383333,15:34:53:02.02,-92.021141,311.561523,134.117157,-92.196426,318.433014,134.560211,-92.021736,313.829895,137.269165,-207.560974,301.652740,168.945068
2447,20.391667,15:34:53:02.03,-92.020309,311.561218,134.116028,-92.195297,318.432556,134.560318,-92.027496,313.829926,137.271210,-207.585022,301.649445,168.944077
2448,20.400000,15:34:53:03.00,-92.019325,311.561523,134.115204,-92.195969,318.433136,134.559631,-92.029999,313.829803,137.271240,-207.612442,301.648499,168.944794
2449,20.408333,15:34:53:03.01,-92.020432,311.561646,134.116821,-92.195839,318.433044,134.559998,-92.030083,313.829498,137.270813,-207.636978,301.644043,168.945084
2450,20.416667,15:34:53:03.02,-92.019531,311.562134,134.115631,-92.197243,318.433746,134.560013,-92.021675,313.828888,137.269531,-207.661575,301.642548,168.945358
2451,20.425000,15:34:53:03.03,-92.019897,311.562500,134.115677,-92.197723,318.432007,134.563232,-92.022881,313.830322,137.270065,-207.682587,301.638031,168.947296
2452,20.433333,15:34:53:04.00,-92.019638,311.560577,134.115295,-92.197632,318.432556,134.564270,-92.022423,313.830933,137.270599,-207.702164,301.631775,168.947205
2453,20.441667,15:34:53:04.01,-92.018883,311.561310,134.115524,-92.196426,318.432495,134.559570,-92.030075,313.829437,137.271500,-207.721848,301.628510,168.948013
2454,20.450000,15:34:53:04.02,-92.020676,311.561737,134.115875,-92.197319,318.432892,134.558762,-92.029228,313.828766,137.270874,-207.737610,301.622131,168.948318
2455,20.458333,15:34:53:04.03,-92.020203,311.560913,134.115784,-92.195869,318.432495,134.559494,-92.029884,313.829742,137.270721,-207.749435,301.617798,168.953217
2456,20.466667,15:34:53:05.00,-92.021942,311.561798,134.115891,-92.197433,318.432526,134.563110,-92.021790,313.830078,137.269180,-207.763840,301.610016,168.955139
2457,20.475000,15:34:53:05.01,-92.021332,311.561584,134.116821,-92.196114,318.432159,134.560318,-92.021690,313.830200,137.270462,-207.780121,301.599731,168.958862
2458,20.483333,15:34:53:05.02,-92.020210,311.561554,134.116287,-92.196472,318.433197,134.559845,-92.021614,313.830139,137.269699,-207.796524,301.594604,168.963120
2459,20.491667,15:34:53:05.03,-92.021721,311.561554,134.115433,-92.195885,318.432281,134.559601,-92.022072,313.829742,137.270676,-207.817795,301.587341,168.967194
2460,20.500000,15:34:53:06.00,-92.021538,311.561005,134.115768,-92.197479,318.433136,134.563675,-92.021179,313.829773,137.269928,-207.839996,301.580109,168.971497
2461,20.508333,15:34:53:06.01,-92.021019,311.561676,134.116333,-92.197800,318.432556,134.563675,-92.028168,313.829224,137.270767,-207.853455,301.580658,168.973145
2462,20.516667,15:34:53:06.02,-92.021217,311.562195,134.117004,-92.198860,318.432648,134.563126,-92.022522,313.830322,137.270096,-207.880753,301.566010,168.976669
2463,20.525000,15:34:53:06.03,-92.019569,311.560883,134.116806,-92.196045,318.432526,134.560806,-92.028954,313.829926,137.271042,-207.899521,301.558350,168.980865
2464,20.533333,15:34:53:07.00,-92.021851,311.562164,134.116898,-92.198090,318.432037,134.562943,-92.022614,313.830078,137.269867,-207.917709,301.546112,168.979065
2465,20.541667,15:34:53:07.01,-92.022301,311.561310,134.116348,-92.197350,318.432037,134.562241,-92.022522,313.830292,137.269623,-207.931274,301.539001,168.984528
2466,20.550000,15:34:53:07.02,-92.020500,311.561310,134.115814,-92.197769,318.432434,134.562836,-92.021179,313.829926,137.270172,-207.943802,301.527740,168.983322
2467,20.558333,15:34:53:07.03,-92.018929,311.561127,134.116302,-92.196754,318.433594,134.560043,-92.022469,313.829651,137.271393,-207.954666,301.522156,168.984177
2468,20.566667,15:34:53:08.00,-92.019859,311.561798,134.114746,-92.197601,318.433289,134.560135,-92.028770,313.829834,137.271469,-207.963348,301.516022,168.987518
2469,20.575000,15:34:53:08.01,-92.020729,311.561462,134.117538,-92.195076,318.431366,134.559769,-92.029106,313.829224,137.270782,-207.971283,301.505829,168.988876
2470,20.583333,15:34:53:08.02,-92.019859,311.560394,134.115952,-92.196198,318.431732,134.558685,-92.021172,313.829651,137.269287,-207.977249,301.496582,168.993835
2471,20.591667,15:34:53:08.03,-92.018280,311.561188,134.114960,-92.197693,318.432343,134.563416,-92.020782,313.830078,137.268555,-207.981689,301.487885,168.995972
2472,20.600000,15:34:53:09.00,-92.021690,311.561310,134.115387,-92.198486,318.433563,134.563354,-92.022011,313.831024,137.270111,-207.985214,301.479279,169.000656
2473,20.608333,15:34:53:09.01,-92.021240,311.560974,134.116501,-92.197884,318.432770,134.562881,-92.022118,313.831299,137.270325,-207.987854,301.471924,169.008575
2474,20.616667,15:34:53:09.02,-92.022667,311.561371,134.116516,-92.197952,318.432526,134.563431,-92.022385,313.830933,137.270706,-207.992676,301.462219,169.014343
2475,20.625000,15:34:53:09.03,-92.020981,311.560272,134.116089,-92.196793,318.431580,134.559448,-92.021057,313.829651,137.269623,-207.993317,301.453583,169.020050
2476,20.633333,15:34:53:10.00,-92.020340,311.560364,134.115906,-92.198738,318.433441,134.562866,-92.022041,313.829865,137.270142,-207.995010,301.441132,169.025604
2477,20.641667,15:34:53:10.01,-92.020706,311.561340,134.115982,-92.199127,318.434235,134.563904,-92.022285,313.829926,137.270126,-207.999084,301.428802,169.027969
2478,20.650000,15:34:53:10.02,-92.022881,311.561707,134.115692,-92.197929,318.433228,134.563477,-92.021980,313.830688,137.269745,-208.003906,301.417755,169.031189
2479,20.658333,15:34:53:10.03,-92.021469,311.562134,134.116913,-92.198013,318.433044,134.563507,-92.022232,313.830414,137.269943,-208.005386,301.404999,169.032974
2480,20.666667,15:34:53:11.00,-92.018929,311.561157,134.114212,-92.198631,318.433136,134.564117,-92.022804,313.830963,137.269287,-208.012177,301.390656,169.030914
2481,20.675000,15:34:53:11.01,-92.019852,311.561462,134.115952,-92.198471,318.432556,134.563004,-92.021408,313.830292,137.269806,-208.015259,301.374451,169.026810
2482,20.683333,15:34:53:11.02,-92.020073,311.560272,134.116013,-92.197571,318.432037,134.562378,-92.021400,313.830566,137.270706,-208.021210,301.353699,169.019226
2483,20.691667,15:34:53:11.03,-92.022339,311.560730,134.116714,-92.197472,318.433899,134.560410,-92.021095,313.830200,137.269852,-208.025665,301.334717,169.009720
2484,20.700000,15:34:53:12.00,-92.020988,311.560883,134.115936,-92.198494,318.433533,134.563797,-92.022530,313.830414,137.270401,-208.031204,301.316467,169.003174
2485,20.708333,15:34:53:12.01,-92.023178,311.562073,134.116608,-92.195923,318.434723,134.561020,-92.029938,313.831696,137.270935,-208.033722,301.297485,168.991913
2486,20.716667,15:34:53:12.02,-92.022499,311.562531,134.117325,-92.197426,318.432739,134.560150,-92.023666,313.829834,137.270035,-208.036926,301.277527,168.984634
2487,20.725000,15:34:53:12.03,-92.021301,311.562592,134.117386,-92.197662,318.434509,134.560242,-92.028931,313.829926,137.269913,-208.035706,301.258484,168.975723
2488,20.733333,15:34:53:13.00,-92.020454,311.562347,134.117340,-92.198433,318.432495,134.562927,-92.022377,313.830292,137.269852,-208.038742,301.234131,168.969543
2489,20.741667,15:34:53:13.01,-92.021889,311.561279,134.116959,-92.196411,318.433563,134.559662,-92.030426,313.830994,137.271118,-208.040787,301.215637,168.966049
2490,20.750000,15:34:53:13.02,-92.019249,311.561279,134.116348,-92.200325,318.433380,134.562424,-92.022728,313.831116,137.269897,-208.041031,301.197601,168.964218
2491,20.758333,15:34:53:13.03,-92.023125,311.561584,134.118393,-92.198311,318.432648,134.563431,-92.022682,313.830597,137.269516,-208.041382,301.179596,168.964600
2492,20.766667,15:34:53:14.00,-92.019974,311.561981,134.117493,-92.195740,318.434387,134.560318,-92.023003,313.830719,137.270477,-208.043747,301.161743,168.963943
2493,20.775000,15:34:53:14.01,-92.021324,311.562469,134.116928,-92.197380,318.434174,134.560852,-92.023018,313.830444,137.270432,-208.041336,301.151001,168.963898
2494,20.783333,15:34:53:14.02,-92.021980,311.562286,134.116486,-92.198761,318.433899,134.563599,-92.020477,313.831055,137.269623,-208.041092,301.134430,168.962921
2495,20.791667,15:34:53:14.03,-92.022690,311.561249,134.117310,-92.198021,318.433105,134.564072,-92.029427,313.829895,137.271255,-208.040192,301.122406,168.961304
2496,20.800000,15:34:53:15.00,-92.021553,311.562134,134.116943,-92.196289,318.433319,134.562515,-92.022781,313.830444,137.270538,-208.040146,301.109467,168.959869
2497,20.808333,15:34:53:15.01,-92.022057,311.561859,134.116577,-92.195488,318.433136,134.558762,-92.022316,313.830322,137.270325,-208.037262,301.098907,168.959579
2498,20.816667,15:34:53:15.02,-92.022949,311.562073,134.116104,-92.199158,318.432892,134.562851,-92.022057,313.831512,137.270111,-208.034592,301.086945,168.956741
2499,20.825000,15:34:53:15.03,-92.019936,311.561127,134.115005,-92.199669,318.433319,134.563263,-92.028198,313.830841,137.270966,-208.032440,301.072540,168.951447
2500,20.833333,15:34:53:16.00,-92.019737,311.563202,134.116653,-92.197708,318.434967,134.560745,-92.022446,313.830017,137.270020,-208.032150,301.066559,168.948380
2501,20.841667,15:34:53:16.01,-92.018982,311.561981,134.116119,-92.199364,318.434357,134.563965,-92.022270,313.830719,137.270767,-208.030029,301.053619,168.945358
2502,20.850000,15:34:53:16.02,-92.021545,311.561798,134.115570,-92.199097,318.434540,134.560135,-92.023048,313.830750,137.270493,-208.047485,301.033875,168.920059
2503,20.858333,15:34:53:16.03,-92.021362,311.561920,134.116821,-92.199448,318.434357,134.563019,-92.029343,313.830322,137.271805,-208.053635,301.020752,168.905823
2504,20.866667,15:34:53:17.00,-92.019440,311.561584,134.115952,-92.197701,318.433350,134.563919,-92.021980,313.830597,137.269943,-208.053711,301.010620,168.904022
2505,20.875000,15:34:53:17.01,-92.020721,311.562225,134.116379,-92.196228,318.433899,134.560410,-92.021408,313.830627,137.270737,-208.050583,300.999115,168.899460
2506,20.883333,15:34:53:17.02,-92.021927,311.562317,134.117630,-92.197792,318.433411,134.562637,-92.021492,313.830933,137.269714,-208.058548,300.981445,168.894287
2507,20.891667,15:34:53:17.03,-92.021248,311.563324,134.116074,-92.199043,318.434082,134.562210,-92.029747,313.830353,137.271378,-208.059189,300.968781,168.892029
2508,20.900000,15:34:53:18.00,-92.022827,311.562561,134.116943,-92.195633,318.433533,134.559296,-92.022133,313.830841,137.269958,-208.059937,300.957642,168.890900
2509,20.908333,15:34:53:18.01,-92.023178,311.561981,134.116409,-92.199043,318.433685,134.563919,-92.029839,313.830170,137.271088,-208.059723,300.950012,168.891876
2510,20.916667,15:34:53:18.02,-92.020630,311.560577,134.116501,-92.197487,318.433167,134.564346,-92.022728,313.830750,137.269562,-208.060425,300.936676,168.892700
2511,20.925000,15:34:53:18.03,-92.020813,311.562836,134.116714,-92.198738,318.432892,134.563904,-92.022690,313.830200,137.270401,-208.058929,300.929169,168.891449
2512,20.933333,15:34:53:19.00,-92.021492,311.562439,134.116867,-92.197067,318.433777,134.560150,-92.022820,313.830963,137.270386,-208.056229,300.915863,168.890717
2513,20.941667,15:34:53:19.01,-92.020126,311.561951,134.117081,-92.197220,318.433594,134.561157,-92.029274,313.830383,137.270935,-208.055832,300.901428,168.888550
2514,20.950000,15:34:53:19.02,-92.022026,311.562195,134.116730,-92.195877,318.432495,134.559921,-92.022606,313.829437,137.269730,-208.057404,300.888733,168.889954
2515,20.958333,15:34:53:19.03,-92.020584,311.561737,134.116898,-92.196732,318.434143,134.560211,-92.021194,313.830536,137.270660,-208.052139,300.875427,168.894547
2516,20.966667,15:34:53:20.00,-92.020752,311.561951,134.116531,-92.197937,318.434143,134.561066,-92.021301,313.830505,137.269958,-208.045532,300.859436,168.899124
2517,20.975000,15:34:53:20.01,-92.019928,311.561127,134.116943,-92.198250,318.431885,134.562851,-92.028397,313.830231,137.271225,-208.041214,300.849609,168.901215
2518,20.983333,15:34:53:20.02,-92.020401,311.561798,134.115906,-92.198921,318.432922,134.563309,-92.021690,313.829559,137.270386,-208.040359,300.836609,168.902954
2519,20.991667,15:34:53:20.03,-92.022903,311.560913,134.116333,-92.196373,318.433105,134.560410,-92.020432,313.829895,137.269775,-208.027435,300.830994,168.928497
2520,21.000000,15:34:53:21.00,-92.020493,311.562317,134.116867,-92.196236,318.432648,134.560654,-92.022041,313.829712,137.270477,-208.025879,300.820648,168.933243
2521,21.008333,15:34:53:21.01,-92.020294,311.561432,134.116852,-92.196640,318.431885,134.562271,-92.022049,313.829193,137.269653,-208.024078,300.812927,168.933792
2522,21.016667,15:34:53:21.02,-92.020813,311.562408,134.116943,-92.196144,318.433105,134.559799,-92.021019,313.830170,137.270325,-208.024902,300.799500,168.934982
2523,21.025000,15:34:53:21.03,-92.020378,311.562195,134.117172,-92.195908,318.433105,134.559708,-92.021416,313.830414,137.269730,-208.026215,300.788361,168.934448
2524,21.033333,15:34:53:22.00,-92.021103,311.561523,134.116714,-92.197716,318.432434,134.562469,-92.020485,313.829926,137.269989,-208.029694,300.780334,168.933884
2525,21.041667,15:34:53:22.01,-92.019569,311.560913,134.116058,-92.195534,318.433167,134.559280,-92.028427,313.829193,137.270737,-208.032089,300.770691,168.932144
2526,21.050000,15:34:53:22.02,-92.018898,311.561127,134.115021,-92.197136,318.432983,134.562744,-92.029411,313.828308,137.270187,-208.037277,300.763184,168.932587
2527,21.058333,15:34:53:22.03,-92.019608,311.560883,134.116547,-92.194557,318.432373,134.558792,-92.021530,313.829773,137.269958,-208.039780,300.756622,168.932190
2528,21.066667,15:34:53:23.00,-92.020432,311.560272,134.116440,-92.194748,318.432373,134.559021,-92.022186,313.830505,137.270493,-208.045609,300.749146,168.931931
2529,21.075000,15:34:53:23.01,-92.021889,311.561310,134.116638,-92.196121,318.431793,134.559540,-92.029312,313.830170,137.270584,-208.050995,300.744843,168.931213
2530,21.083333,15:34:53:23.02,-92.018936,311.561737,134.115738,-92.195740,318.431702,134.559219,-92.022728,313.829712,137.269440,-208.053726,300.744293,168.929062
2531,21.091667,15:34:53:23.03,-92.018394,311.562408,134.115189,-92.195686,318.432129,134.559891,-92.021095,313.830414,137.269791,-208.056732,300.742218,168.929413
2532,21.100000,15:34:53:24.00,-92.019493,311.560822,134.116180,-92.195717,318.432129,134.559097,-92.022461,313.829529,137.269669,-208.065338,300.738068,168.926971
2533,21.108333,15:34:53:24.01,-92.021065,311.561859,134.115341,-92.196953,318.431915,134.562180,-92.022644,313.829651,137.269669,-208.069946,300.738708,168.923599
2534,21.116667,15:34:53:24.02,-92.018791,311.561310,134.115219,-92.195175,318.431610,134.560089,-92.021683,313.830078,137.270035,-208.076004,300.733795,168.919449
2535,21.125000,15:34:53:24.03,-92.020760,311.560608,134.115311,-92.194839,318.432190,134.559830,-92.022453,313.830414,137.269348,-208.081741,300.734192,168.917618
2536,21.133333,15:34:53:25.00,-92.019875,311.561432,134.115662,-92.196915,318.431488,134.561462,-92.021523,313.831268,137.269958,-208.088776,300.732910,168.915359
2537,21.141667,15:34:53:25.01,-92.019722,311.561310,134.115372,-92.195801,318.432892,134.559311,-92.028244,313.830078,137.271362,-208.096024,300.731171,168.911438
2538,21.150000,15:34:53:25.02,-92.018654,311.561707,134.116135,-92.197166,318.433380,134.559464,-92.023125,313.830353,137.268845,-208.101059,300.734528,168.910385
2539,21.158333,15:34:53:25.03,-92.021317,311.561462,134.116287,-92.197121,318.433807,134.560776,-92.020691,313.830200,137.269348,-208.106094,300.735748,168.906250
2540,21.166667,15:34:53:26.00,-92.021454,311.561951,134.116425,-92.195389,318.433105,134.558838,-92.020905,313.830719,137.269867,-208.114365,300.738495,168.906494
2541,21.175000,15:34:53:26.01,-92.019775,311.561340,134.116943,-92.195892,318.433441,134.559448,-92.021553,313.830078,137.269592,-208.121033,300.739380,168.903595
2542,21.183333,15:34:53:26.02,-92.021111,311.561951,134.116241,-92.195702,318.432983,134.559235,-92.021423,313.830841,137.270081,-208.128220,300.743164,168.901489
2543,21.191667,15:34:53:26.03,-92.022446,311.562042,134.117004,-92.197678,318.432251,134.563293,-92.022125,313.830170,137.269974,-208.136826,300.744049,168.896225
2544,21.200000,15:34:53:27.00,-92.021446,311.562958,134.117065,-92.196701,318.433136,134.562256,-92.022255,313.831604,137.270660,-208.143326,300.747986,168.896240
2545,21.208333,15:34:53:27.01,-92.024269,311.562103,134.117218,-92.198387,318.433868,134.563324,-92.022034,313.831329,137.270706,-208.150665,300.749939,168.890961
2546,21.216667,15:34:53:27.02,-92.022408,311.562225,134.117050,-92.198235,318.433228,134.563858,-92.021873,313.830017,137.270279,-208.148926,300.756348,168.876068
2547,21.225000,15:34:53:27.03,-92.021851,311.561981,134.117523,-92.196884,318.433746,134.560196,-92.022461,313.831360,137.270355,-208.164001,300.755127,168.886520
2548,21.233333,15:34:53:28.00,-92.023125,311.562531,134.117264,-92.198418,318.433990,134.562912,-92.022354,313.831268,137.270935,-208.161957,300.760162,168.869385
2549,21.241667,15:34:53:28.01,-92.023491,311.563019,134.117203,-92.198822,318.433105,134.563705,-92.030762,313.831482,137.271362,-208.167145,300.758728,168.864975
2550,21.250000,15:34:53:28.02,-92.023476,311.562622,134.117645,-92.197784,318.433868,134.561081,-92.022736,313.831238,137.270157,-208.170349,300.757599,168.863892
2551,21.258333,15:34:53:28.03,-92.022301,311.562042,134.117676,-92.198181,318.434418,134.563187,-92.028885,313.831909,137.271439,-208.172348,300.757874,168.864090
2552,21.266667,15:34:53:29.00,-92.022247,311.562286,134.117920,-92.196114,318.434540,134.560974,-92.023262,313.831604,137.270035,-208.175781,300.753967,168.864639
2553,21.275000,15:34:53:29.01,-92.024216,311.563538,134.117050,-92.198334,318.434601,134.564133,-92.030487,313.831696,137.272110,-208.182861,300.749451,168.882492
2554,21.283333,15:34:53:29.02,-92.023811,311.563416,134.118515,-92.199814,318.435303,134.565125,-92.031288,313.830536,137.271805,-208.179611,300.743835,168.882935
2555,21.291667,15:34:53:29.03,-92.022011,311.564056,134.118103,-92.198387,318.435730,134.562454,-92.022957,313.831055,137.270538,-208.178802,300.738037,168.881393
2556,21.300000,15:34:54:00.00,-92.022598,311.562958,134.117584,-92.198959,318.434479,134.564194,-92.029503,313.831818,137.272186,-208.173538,300.732178,168.881348
2557,21.308333,15:34:54:00.01,-92.023430,311.562469,134.117874,-92.199417,318.433929,134.563278,-92.021965,313.831635,137.271042,-208.166153,300.723541,168.861404
2558,21.316667,15:34:54:00.02,-92.023689,311.562775,134.117294,-92.198982,318.434113,134.561081,-92.022339,313.832031,137.270691,-208.161301,300.718872,168.875793
2559,21.325000,15:34:54:00.03,-92.024414,311.562988,134.116318,-92.195877,318.432983,134.559814,-92.028534,313.831146,137.272308,-208.156708,300.711060,168.875046
2560,21.333333,15:34:54:01.00,-92.023705,311.562775,134.117447,-92.196785,318.434418,134.561127,-92.022659,313.830902,137.270508,-208.148361,300.706543,168.871811
2561,21.341667,15:34:54:01.01,-92.023293,311.563171,134.118073,-92.198441,318.433594,134.561310,-92.029968,313.830811,137.272034,-208.142593,300.695587,168.866272
2562,21.350000,15:34:54:01.02,-92.024055,311.563171,134.116943,-92.198769,318.434082,134.563950,-92.023514,313.831543,137.270462,-208.132141,300.689117,168.861908
2563,21.358333,15:34:54:01.03,-92.022903,311.562653,134.117889,-92.198593,318.433990,134.564285,-92.029678,313.831696,137.272034,-208.118088,300.684875,168.855331
2564,21.366667,15:34:54:02.00,-92.021820,311.562042,134.117554,-92.198837,318.433441,134.563416,-92.022217,313.830933,137.271362,-208.107590,300.681458,168.849884
2565,21.375000,15:34:54:02.01,-92.020645,311.561523,134.118073,-92.198082,318.434692,134.560532,-92.029816,313.830383,137.272110,-208.102127,300.665436,168.848709
2566,21.383333,15:34:54:02.02,-92.021980,311.562531,134.117508,-92.197105,318.433228,134.560211,-92.021744,313.830017,137.269958,-208.088013,300.660034,168.847519
2567,21.391667,15:34:54:02.03,-92.023560,311.562317,134.117615,-92.196495,318.432953,134.559830,-92.022125,313.830627,137.271362,-208.070831,300.654480,168.845367
2568,21.400000,15:34:54:03.00,-92.023239,311.562103,134.116867,-92.199425,318.433228,134.563919,-92.022751,313.830292,137.270844,-208.050293,300.649689,168.843155
2569,21.408333,15:34:54:03.01,-92.022354,311.561859,134.116669,-92.198715,318.433472,134.564102,-92.029854,313.829926,137.271149,-208.026093,300.643799,168.840073
2570,21.416667,15:34:54:03.02,-92.022827,311.561951,134.117538,-92.195244,318.433228,134.560104,-92.023567,313.830017,137.269958,-207.999008,300.635925,168.836716
2571,21.425000,15:34:54:03.03,-92.022781,311.562775,134.117310,-92.197784,318.433014,134.563797,-92.021759,313.830231,137.270721,-207.973221,300.633575,168.830460
2572,21.433333,15:34:54:04.00,-92.021713,311.562500,134.116943,-92.196472,318.432770,134.560211,-92.028198,313.830475,137.271805,-207.954697,300.628296,168.824585
2573,21.441667,15:34:54:04.01,-92.021027,311.561554,134.117615,-92.197929,318.431610,134.563141,-92.029648,313.829132,137.271042,-207.936020,300.622833,168.820740
2574,21.450000,15:34:54:04.02,-92.021568,311.561890,134.116501,-92.197762,318.432709,134.563660,-92.022026,313.829437,137.269165,-207.915115,300.617706,168.814270
2575,21.458333,15:34:54:04.03,-92.020470,311.561859,134.115143,-92.197701,318.431458,134.563934,-92.029015,313.829742,137.271484,-207.895905,300.599701,168.783493
2576,21.466667,15:34:54:05.00,-92.022003,311.562317,134.116547,-92.194809,318.431427,134.559097,-92.022148,313.828735,137.269989,-207.856445,300.605164,168.799179
2577,21.475000,15:34:54:05.01,-92.021439,311.561676,134.115143,-92.195854,318.432709,134.560410,-92.020889,313.830231,137.269333,-207.837814,300.583679,168.779144
2578,21.483333,15:34:54:05.02,-92.019028,311.561951,134.116180,-92.195877,318.433136,134.560318,-92.022377,313.831024,137.270187,-207.792023,300.577454,168.764694
2579,21.491667,15:34:54:05.03,-92.019943,311.561951,134.117218,-92.195885,318.432343,134.560287,-92.021767,313.830078,137.269730,-207.746338,300.580872,168.780441
2580,21.500000,15:34:54:06.00,-92.023705,311.562103,134.118027,-92.198540,318.432800,134.560272,-92.021454,313.830536,137.270157,-207.718475,300.578583,168.784363
2581,21.508333,15:34:54:06.01,-92.022469,311.562347,134.116089,-92.198036,318.432617,134.563004,-92.021790,313.830597,137.270493,-207.683014,300.572144,168.781830
2582,21.516667,15:34:54:06.02,-92.019585,311.561371,134.115921,-92.197922,318.433105,134.563644,-92.021996,313.830658,137.269241,-207.637207,300.557617,168.777100
2583,21.525000,15:34:54:06.03,-92.021248,311.561310,134.116074,-92.196213,318.432678,134.561111,-92.028511,313.829590,137.271286,-207.583954,300.538849,168.768768
2584,21.533333,15:34:54:07.00,-92.021400,311.562408,134.116623,-92.197296,318.432220,134.560104,-92.029785,313.830200,137.270859,-207.537216,300.525269,168.757172
2585,21.541667,15:34:54:07.01,-92.021835,311.561432,134.116516,-92.196335,318.432251,134.559875,-92.028755,313.829529,137.271210,-207.495575,300.512024,168.746231
2586,21.550000,15:34:54:07.02,-92.020004,311.561554,134.116577,-92.197166,318.433075,134.559814,-92.029388,313.829773,137.271912,-207.454605,300.491821,168.731506
